CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C17035;1108316745;1;480.7;0;480.7;2856358168;0.909091;0;0.909091;0.272727;11;10;2500;2884208351;413570374;0.181818;11
C17036;1343938904;1;0;0;0;38529264;0;0;0;0.083333;1;0;1500;284321607;421910126;0;12
C17037;109852228;1;285.24;0;285.24;0;0.5;0;0.5;0;0;9;1200;554294411;724979174;0;12
C17038;23436171;1;329.86;157;172.86;0;0.916667;0.083333;0.916667;0;0;22;5000;187258841;145813975;0.75;12
C17039;5899427294;1;0;0;0;2845745739;0;0;0;0.416667;7;0;9000;2760879055;3172680242;0;12
C17040;2525977;0.18182;366.66;0;366.66;0;0.166667;0;0.083333;0;0;2;500;1073058459;16417889;1;12
C17041;10801231;0.4;70;0;70;0;0.4;0;0.3;0;0;4;1200;45214284;143706295;0;10
C17042;72575706;0.18182;0;0;0;907958603;0;0;0;0.083333;2;0;1000;2988425347;42653262;0;12
C17043;1259179009;1;99.77;54.13;45.64;0;0.166667;0.166667;0.083333;0;0;4;1500;64317199;281091585;0;12
C17044;133724675;0.81818;1499.94;0;1499.94;0;0.75;0;0.666667;0;0;9;5000;13534934;144022718;0.666667;12
C17045;592466798;1;5629.41;0;6229.41;0;0.916667;0;1;0;0;82;6000;5723333315;187963174;0.833333;12
C17046;4338877278;0.88889;0;0;0;5705426498;0;0;0;0.444444;19;0;6000;217059511;1005756192;0;9
C17047;1337107101;1;466.67;0;466.67;0;0.5;0;0.416667;0;0;15;1500;555683726;577688088;0;12
C17048;32381593;0.81818;445.7;0;445.7;0;0.833333;0;0.833333;0;0;10;2500;563718775;170968893;0.875;12
C17049;340014453;1;2619.2;2472.56;146.64;0;0.75;0.666667;0.25;0;0;19;4000;2540900415;182019607;0.083333;12
C17050;1404272;0.72727;47.79;47.79;0;0;0.25;0.083333;0;0;0;1;1200;62177249;187682034;0;12
C17051;2972091316;1;370.4;235.4;135;5078251311;0.333333;0.25;0.25;0.666667;17;6;8500;3078100417;756141664;0;12
C17052;1607551793;0.90909;0;0;0;4078383904;0;0;0;0.583333;17;0;2500;3636677131;485333114;0;12
C17053;988405365;1;637.97;45.65;592.32;38322217;1;0.083333;1;0.083333;1;25;1000;864471651;903567225;0;12
C17054;1154241515;1;102;102;0;98317922;0.166667;0.166667;0;0.166667;2;2;1200;312440002;754478004;0;12
C17055;2230477487;0.85714;0;0;0;2480833949;0;0;0;0.142857;2;0;2500;391306121;397057608;0;7
C17056;826688625;1;19.88;19.88;0;869246203;0.083333;0.083333;0;0.333333;20;2;900;1072638864;373912056;0.083333;12
C17057;650667796;1;1059.26;924.26;135;0;0.833333;0.833333;0.25;0;0;24;1200;184434921;276551931;0;12
C17058;1310749;0.09091;29.9;29.9;0;0;0.083333;0.083333;0;0;0;1;6000;38718362;18928972;0;12
C17059;56726412;1;268.68;0;268.68;0;1;0;1;0;0;12;3500;261671184;198263057;0.083333;12
C17060;676588508;0.90909;0;0;0;183079614;0;0;0;0.636364;14;0;2000;1858706202;383983971;0.125;11
C17062;92119709;0.85714;499.98;0;499.98;0;0.857143;0;0.714286;0;0;6;1500;471641077;95821841;1;7
C17063;368687038;0.81818;0;0;0;1587748905;0;0;0;0.083333;1;0;2000;2115925455;217791398;0;12
C17064;1592221829;1;616.95;452.88;164.07;109299409;0.833333;0.333333;0.666667;0.166667;4;15;2000;522169095;388683266;0;12
C17065;9153671;0.27273;126.6;0;126.6;0;0.5;0;0.416667;0;0;6;2900;134386353;46037748;0;12
C17066;1296646998;1;0;0;0;148520664;0;0;0;0.083333;1;0;1500;424063067;343652322;0;12
C17067;0;0;0;0;0;10051993;0;0;0;0.083333;1;0;2000;0;;0;12
C17068;1256460026;1;1313;1313;0;0;0.583333;0.583333;0;0;0;29;1200;1440244979;1919360883;0;12
C17069;68448626;0.90909;51.7;0;51.7;0;0.25;0;0.25;0;0;3;2500;145632497;164432591;0;12
C17070;82784219;0.36364;431.28;431.28;0;0;0.083333;0.083333;0;0;0;1;3000;734818798;173255235;0;12
C17071;1362522626;1;62.25;0;62.25;56644654;0.083333;0;0.083333;0.166667;2;1;1500;349397408;341393229;0;12
C17072;3520616355;0.9;1675.91;947.7;728.21;1021365297;0.9;0.2;0.8;0.3;9;26;10000;3148054919;819267218;0.125;10
C17073;1728280785;1;0;0;0;2552869584;0;0;0;0.5;20;0;2500;1028314286;117517299;0.083333;12
C17074;1413236934;1;574.95;121.3;453.65;58379957;0.666667;0.166667;0.5;0.25;3;10;1500;96380147;1234776368;0;12
C17075;4334047;0.2;73.17;0;73.17;0;0.3;0;0.3;0;0;3;2900;160363635;94101695;0;10
C17076;6955591;0.45455;630.42;342.53;287.89;0;1;1;1;0;0;31;4000;671281725;47609315;0.1;12
C17077;93977513;0.90909;389.44;0;389.44;0;0.727273;0;0.727273;0;0;8;2500;455962105;114634795;0.2;11
C17078;3457722387;1;229;229;0;2102258461;0.083333;0.083333;0;0.25;8;1;8000;3679035805;792385386;0;12
C17079;31475251;1;479.96;0;479.96;0;1;0;1;0;0;35;2500;431591387;176765922;1;12
C17080;1676457032;1;0;0;0;271277923;0;0;0;0.25;5;0;1800;788245672;1088975559;0;12
C17081;876802;0.5;0;0;0;78259015;0;0;0;0.125;1;0;1200;152786639;62224592;1;8
C17082;2135744209;1;1342.31;241.75;1100.56;1993285912;0.583333;0.166667;0.583333;0.25;8;23;8000;5720735722;51357964;0.083333;12
C17083;5146642;0.18182;0;0;0;469836414;0;0;0;0.083333;1;0;1000;2801977685;110436578;1;12
C17084;1579871382;1;3248.83;1933.93;1314.9;4232135689;0.833333;0.583333;0.416667;0.166667;5;38;6500;3620440772;493696216;0.083333;12
C17085;37022109;1;247.92;0;247.92;0;1;0;1;0;0;12;4000;227869425;172187284;0.333333;12
C17086;344023581;1;1551.27;944.77;606.5;0;1;0.333333;0.916667;0;0;26;6500;1779381962;195950075;0;12
C17087;3029388362;1;71.99;0;71.99;486541145;0.166667;0;0.166667;0.166667;2;2;7500;8873365;915671887;0;12
C17088;212620261;0.27273;172.61;172.61;0;0;0.166667;0.166667;0;0;0;3;7000;5359784024;216758246;0;12
C17089;1460077343;0.9;79.8;79.8;0;3494069968;0.1;0.1;0;0.6;16;1;2500;1967368185;518663889;0;10
C17090;837631184;1;0;0;0;867928181;0;0;0;0.083333;1;0;1000;471444;5413385529;0;12
C17091;347251558;1;210.8;0;210.8;0;0.833333;0;0.833333;0;0;10;2500;19395584;18360963;0;12
C17092;720995394;0.90909;547.46;457.46;90;455540479;0.909091;0.636364;0.454545;0.363636;13;23;900;315918387;544286252;0;11
C17093;42852743;1;381.2;0;381.2;0;0.916667;0;0.916667;0;0;18;2500;330100638;174766771;0.8;12
C17094;5429735607;1;1000;1000;0;3807688019;0.333333;0.333333;0;0.5;10;4;6000;2686360691;4471491241;0;12
C17095;1807764778;1;1666.2;0;1666.2;0;1;0;1;0;0;60;1500;1662438437;1111645317;0;12
C17096;776585568;1;773.36;119.8;653.56;0;0.333333;0.083333;0.25;0;0;7;3000;1169758034;233843501;0;12
C17097;1026220651;1;0;0;0;452176025;0;0;0;0.083333;1;0;1500;263839295;309854995;0;12
C17098;2702523396;1;229.25;0;229.25;4214846529;0.583333;0;0.583333;0.25;8;7;7500;1563077507;643744567;0;12
C17099;2629276828;1;0;0;0;3492909117;0;0;0;0.333333;7;0;3500;1478753996;1863940934;0;12
C17100;311987575;0.36364;684.24;0;684.24;0;1;0;1;0;0;37;1000;2154534733;508095621;0;12
C17101;3270441222;1;848;848;0;0;0.166667;0.166667;0;0;0;3;4500;1143616386;1134793009;0;12
C17102;832774626;1;416.76;0;416.76;0;0.583333;0;0.583333;0;0;10;1000;169674083;296943958;0;12
C17103;1157005745;1;0;0;0;476711979;0;0;0;0.583333;11;0;1200;855075968;794131569;0;12
C17104;350819852;0.36364;0;0;0;105646058;0;0;0;0.083333;3;0;1200;119701887;340789604;0;12
C17105;355814254;1;4689.03;4071.13;617.9;0;0.916667;0.833333;0.75;0;0;39;5000;1078201925;992398436;0;12
C17106;942555708;1;150;0;150;1066604854;0.333333;0;0.25;0.083333;4;6;1200;1445633559;492370581;0;12
C17107;51469651;0.72727;1169;0;1169;0;1;0;1;0;0;24;1900;91566564;111493268;0.5;12
C17108;2042609;0.27273;114;114;0;0;0.083333;0.083333;0;0;0;1;4000;520598144;99093617;0;12
C17109;4045339;0.36364;35;0;35;0;0.166667;0;0.166667;0;0;2;7500;122129596;110576473;0.25;12
C17110;114764518;1;1067.5;850.6;216.9;0;0.7;0.5;0.2;0;0;8;4000;577184902;166462926;0.3;10
C17111;1;0.18182;427.5;0;427.5;0;1;0;1;0;0;23;1500;443007864;15052203;0.111111;12
C17112;98935446;0.36364;1002;0;1002;0;0.333333;0;0.25;0;0;4;1500;1863921412;171566972;0;12
C17113;2292167319;1;468.36;249;219.36;472378556;0.666667;0.083333;0.666667;0.083333;1;9;6000;1042879923;559156166;0;12
C17114;242450349;0.81818;223.6;55.6;168;0;0.75;0.75;0.083333;0;0;11;4500;1358034176;13406456;0.142857;12
C17115;1575327024;1;0;0;0;1903985872;0;0;0;0.75;21;0;3500;628807815;323958821;0;12
C17116;99045604;1;0;0;0;18724916;0;0;0;0.083333;1;0;1000;217320342;440378775;0;12
C17117;574416538;0.90909;376.2;0;376.2;0;1;0;1;0;0;24;1500;1100109444;228565068;0;12
C17118;2545706139;1;2443.2;0;2443.2;0;0.833333;0;0.833333;0;0;38;6000;6540889639;2250946034;0;12
C17119;23436305;0.72727;668.27;0;668.27;0;0.583333;0;0.5;0;0;8;4000;14321216;191898595;0;12
C17120;14002192;0.36364;76;0;76;0;0.166667;0;0.166667;0;0;4;5000;186022727;81496891;0;12
C17121;1062485488;1;0;0;0;1356070364;0;0;0;0.166667;2;0;6500;3602698387;299351881;0.166667;12
C17122;37974055;1;1348.41;546.21;802.2;0;0.666667;0.416667;0.5;0;0;25;1300;430736402;163305423;0;12
C17123;1060345397;1;0;0;0;119746155;0;0;0;0.25;5;0;1200;263793622;422134701;0;12
C17124;875738933;1;595.86;284.5;311.36;290519119;0.583333;0.166667;0.5;0.25;8;21;1000;667966217;315393952;0;12
C17125;37307085;0.83333;363.38;0;363.38;36363896;0.833333;0;0.666667;0.166667;1;6;1200;284093261;92369903;0;6
C17126;750150798;1;1235.39;1235.39;0;887597551;0.916667;0.916667;0;0.25;6;41;2000;2002428473;195817002;0.083333;12
C17127;6545872;1;570.96;0;570.96;0;1;0;0.833333;0;0;6;1000;445823378;84922938;1;6
C17128;239946118;1;0;0;0;719007929;0;0;0;0.166667;2;0;6000;1015947851;133595868;0.083333;12
C17129;100123394;1;320;0;320;0;1;0;0.875;0;0;8;1000;161356208;132522411;0;8
C17130;526858793;0.36364;0;0;0;2359300912;0;0;0;0.25;14;0;2500;118044156;470670338;0;12
C17131;209506832;1;0;0;0;672244034;0;0;0;0.25;3;0;700;212752075;154743946;0;12
C17132;3767229899;1;0;0;0;4871925128;0;0;0;0.25;8;0;5500;2574272358;1547234983;0;12
C17133;1682892726;1;2996.92;2282.59;714.33;0;1;0.916667;0.75;0;0;95;5000;1222419114;70586365;0;12
C17134;799255519;1;0;0;0;1494880019;0;0;0;0.333333;8;0;1400;888735185;262491565;0;12
C17135;673982097;1;110;0;110;0;0.166667;0;0.166667;0;0;2;1000;789587001;175328419;0;12
C17136;22366132;0.63636;502.54;502.54;0;0;0.416667;0.416667;0;0;0;8;450;907540077;5837452;0;12
C17137;27539766;0.63636;578;0;578;0;0.666667;0;0.666667;0;0;8;5000;780002496;153433604;1;12
C17138;1854659145;1;151.69;151.69;0;443392028;0.083333;0.083333;0;0.75;14;2;2000;496543523;591508322;0;12
C17139;80368596;1;1690.93;1690.93;0;0;0.6;0.6;0;0;0;25;1200;1783396008;509554302;0;10
C17140;795497557;0.90909;0;0;0;5676779668;0;0;0;0.5;6;0;50;7570207782;410260506;0.444444;12
C17141;8922671;0.7;930;0;930;0;0.6;0;0.5;0;0;6;1000;120516186;123823581;1;10
C17142;37683028;1;356.27;1.4;354.87;0;0.25;0.166667;0.166667;0;0;6;6500;96582811;81329167;0;12
C17143;26800912;1;163.2;0;163.2;0;0.75;0;0.75;0;0;9;3000;144275838;130672307;0;12
C17144;561157673;1;0;0;0;244504364;0;0;0;0.166667;4;0;1500;456999782;266673655;0;12
C17145;670120718;1;0;0;0;1228183439;0;0;0;0.583333;31;0;1200;1248543289;591573521;0.5;12
C17146;1032398861;1;924.34;538.06;386.28;1030464188;0.75;0.25;0.666667;0.416667;5;15;1200;201128106;520315155;0;12
C17147;488623392;1;0;0;0;328292364;0;0;0;0.166667;3;0;700;175301978;270104028;0;12
C17148;2073611538;1;0;0;0;108209814;0;0;0;0.083333;1;0;8500;3838187983;5578994086;0;12
C17149;621901025;1;573.36;455;118.36;0;0.25;0.083333;0.166667;0;0;4;1100;875900693;229727141;0;12
C17150;69920933;0.72727;680;0;680;0;0.727273;0;0.636364;0;0;8;3500;668711777;184993332;0.857143;11
C17151;293979281;1;45.65;45.65;0;0;0.083333;0.083333;0;0;0;1;1800;486063311;252868183;0;12
C17152;1608490095;1;91;46;45;1756688037;0.5;0.083333;0.416667;0.583333;9;7;3000;492928487;434150222;0;12
C17153;3099551098;1;69.8;69.8;0;2317754635;0.090909;0.090909;0;0.181818;2;1;7000;4393869532;1056774188;0.090909;11
C17154;2534994214;1;569.2;315.87;253.33;2056894621;0.5;0.333333;0.25;0.333333;7;12;5000;836699278;840546381;0;12
C17156;649566721;1;245.77;245.77;0;151189442;0.083333;0.083333;0;0.416667;6;1;3000;432966217;259680955;0;12
C17157;759863;1;986;0;986;0;1;0;0.8;0;0;10;1000;807394469;146785318;0.555556;10
C17158;452907592;0.44444;0;0;0;1584255192;0;0;0;0.444444;6;0;2500;230076354;179155785;0;9
C17159;2616764771;1;72.9;0;72.9;4308339621;0.555556;0;0.444444;1;46;5;5000;332345466;772297613;0;9
C17160;1618393031;1;833.36;0;833.36;0;1;0;1;0;0;30;1500;962749997;1982872638;0;12
C17161;67593395;0.45455;619.59;619.59;0;0;0.083333;0.083333;0;0;0;1;4000;997081601;93320933;0.090909;12
C17162;0;0;393.29;45.65;347.64;0;1;0.083333;1;0;0;13;1000;0;;0;12
C17163;1725664332;1;383.45;0;383.45;127673881;0.583333;0;0.5;0.333333;4;17;1800;956531234;1549188231;0;12
C17164;185924664;0.5;617.98;617.98;0;0;0.333333;0.333333;0;0;0;13;1200;58469887;82739003;0;6
C17165;0;0.18182;1187.42;1187.42;0;0;0.916667;0.916667;0;0;0;11;6000;1214034802;9925051;0;12
C17166;187516986;1;0;0;0;823171535;0;0;0;0.25;5;0;4500;899369544;96727625;0.166667;12
C17167;47336863;0.90909;464.95;134.9;330.05;0;0.75;0.166667;0.416667;0;0;14;1000;424138187;153671805;0.454545;12
C17168;4481413948;1;1385.56;250;1135.56;1308516411;1;0.166667;1;0.083333;4;39;4500;1517623087;4341647445;0;12
C17169;14371243;0.36364;294.28;0;294.28;0;0.333333;0;0.25;0;0;8;2500;506189083;124313354;0.5;12
C17170;48578408;1;673.1;646.61;26.49;0;1;1;0.083333;0;0;18;6000;665773943;186735956;1;12
C17172;27533451;0.90909;187.5;0;187.5;0;0.5;0;0.416667;0;0;6;2000;28002494;13746898;0.333333;12
C17173;18527285;1;274.92;0;274.92;0;1;0;1;0;0;12;1000;253155177;134848517;0.909091;12
C17174;528023703;1;770.05;109.4;660.65;286123717;0.916667;0.083333;0.833333;0.083333;5;23;1500;748204441;170319835;0;12
C17175;5165143;0.72727;398.98;0;398.98;0;0.5;0;0.333333;0;0;6;2500;452347581;264697366;0.571429;12
C17176;2484819;0.36364;41.2;41.2;0;0;0.083333;0.083333;0;0;0;1;2000;91092518;104026643;0;12
C17177;476119131;0.83333;4085.81;3157.31;928.5;4023466646;0.833333;0.5;0.5;0.333333;11;31;7500;1266516033;1834821306;0;6
C17178;50848135;0.90909;643.6;0;643.6;0;0.833333;0;0.75;0;0;13;1400;44020021;218581641;0.333333;12
C17179;440341344;1;1019.33;180;839.33;0;1;0.083333;1;0;0;54;5000;1697366202;1669032322;0.090909;12
C17180;6104302;0.27273;134.97;0;134.97;0;0.25;0;0.25;0;0;6;4000;202780964;42148136;0.181818;12
C17181;177602057;1;2863.31;2407.53;455.78;832203874;1;0.583333;0.75;0.416667;10;27;1500;3344466066;203049504;0.583333;12
C17182;10805893;0.16667;76.51;50.93;25.58;0;0.166667;0.166667;0.166667;0;0;2;2500;0;;0;6
C17183;2493589343;1;4655.55;3299.43;1356.12;0;0.75;0.5;0.666667;0;0;44;6500;1231610235;832178621;0;12
C17184;2620873322;1;450;0;450;1525378257;0.5;0;0.416667;0.166667;7;6;3000;981480493;998904434;0;12
C17185;916627912;1;155.96;0;155.96;0;0.333333;0;0.333333;0;0;8;1200;71721209;38919459;0;12
C17186;3300735817;1;0;0;0;2115782999;0;0;0;0.333333;5;0;4000;674711298;694247587;0;12
C17187;2960298;0.54546;144.94;0;144.94;0;0.333333;0;0.25;0;0;7;5000;249685121;88988794;0.181818;12
C17188;1088505102;0.83333;84.99;84.99;0;1732031229;0.166667;0.166667;0;0.666667;26;2;2000;820748;236842295;0;6
C17189;1893423054;1;650.04;0;650.04;390362711;1;0;1;0.083333;1;24;2000;775769041;751958904;0;12
C17190;72025683;0.54546;891.28;0;891.28;0;0.5;0;0.5;0;0;6;10000;7220399443;13916394;0.833333;12
C17191;2684333591;1;1958.59;1537.82;420.77;0;1;0.166667;1;0;0;23;4000;111539686;61923114;0;12
C17192;46795701;0.27273;1.4;1.4;0;189110391;0.166667;0.166667;0;0.083333;1;2;4500;0;;0;12
C17193;4566329;0.45455;77;77;0;0;0.083333;0.083333;0;0;0;1;300;569468306;139375154;0.166667;12
C17194;766810346;1;0;0;0;1095216749;0;0;0;0.083333;1;0;4000;605021251;179817772;0;12
C17195;1399595729;1;1004.98;474.58;530.4;21603202;0.833333;0.25;0.75;0.083333;2;34;1800;553872653;979001587;0;12
C17196;89567592;0.54546;990.73;990.73;0;0;0.25;0.25;0;0;0;9;4000;262623328;102594438;0.5;12
C17197;2554001;0.45455;630.03;630.03;0;0;0.083333;0.083333;0;0;0;1;3000;294185139;294438262;0;12
C17198;1004262002;1;150;0;150;0;0.333333;0;0.333333;0;0;6;1000;390113261;851977449;0;12
C17199;91287668;1;4337.19;2910.63;1426.56;898684405;1;0.916667;1;0.25;7;80;2500;4100813557;259448035;0.083333;12
C17200;43561434;1;391.32;0;391.32;0;1;0;0.916667;0;0;12;1000;357097464;171020193;0.9;12
C17201;920095743;1;0;0;0;2926134036;0;0;0;0.166667;4;0;4500;989548331;1165762987;0.272727;12
C17202;4931589653;1;0;0;0;379770302;0;0;0;0.416667;14;0;5000;1026639661;2349407548;0;12
C17203;18625802;1;0;0;0;463742544;0;0;0;0.333333;5;0;4000;763120271;191867335;0;12
C17204;374631961;1;2961.46;1961.46;1000;0;0.833333;0.833333;0.333333;0;0;23;1600;3499936377;178233765;0.166667;12
C17205;84366783;0.90909;776.92;776.92;0;0;0.833333;0.833333;0;0;0;10;3000;752509422;166421449;1;12
C17206;1088056301;1;0;0;0;1572596837;0;0;0;0.5;14;0;1200;186552686;343406044;0.090909;12
C17207;82227363;0.27273;1108.36;869.16;239.2;0;0.75;0.416667;0.666667;0;0;14;3000;791871856;31745699;0.1;12
C17208;49401973;0.72727;373.34;310;63.34;0;0.333333;0.25;0.083333;0;0;4;5000;584836547;15335767;0.571429;12
C17209;49269195;1;213.75;0;213.75;0;0.75;0;0.666667;0;0;9;2500;196765989;206997029;0;12
C17210;137968959;1;1632.88;1508.9;123.98;0;0.75;0.583333;0.166667;0;0;30;6500;958185395;410953176;0;12
C17211;2656634533;1;450.45;323.8;126.65;886135972;0.583333;0.166667;0.333333;0.25;7;9;3000;929632134;739751542;0;12
C17212;222957451;1;0;0;0;1512015822;0;0;0;0.583333;14;0;1500;1856738688;161557965;0.166667;12
C17213;74195316;1;796.56;0;796.56;0;1;0;1;0;0;12;2500;772022619;176637343;0.5;12
C17214;314495423;0.72727;1503.26;1192.26;311;0;0.583333;0.166667;0.416667;0;0;8;4000;1230180271;177363751;0;12
C17215;1274544399;1;0;0;0;1269320949;0;0;0;0.333333;5;0;2500;467950231;480456473;0;12
C17216;63738066;1;961.86;0;961.86;0;1;0;1;0;0;34;5000;905343134;163858003;0.75;12
C17217;1779796624;1;50.37;0;50.37;0;0.25;0;0.25;0;0;3;2000;578775786;391941294;0;12
C17218;2705026656;1;0;0;0;5760383488;0;0;0;0.416667;9;0;6500;12663564;743493119;0;12
C17219;119237712;1;342.74;0;342.74;0;1;0;1;0;0;20;2000;327166041;165207233;0;12
C17220;73635031;0.90909;1063.65;420.24;643.41;0;1;0.25;1;0;0;29;7000;1051282851;112969341;0.625;12
C17221;1281911087;1;3173.5;0;3173.5;651192848;1;0;0.909091;0.090909;4;11;1000;2757343301;4800913225;0;11
C17222;2758837;1;424.44;0;424.44;0;1;0;1;0;0;12;2500;159715319;169767772;0;12
C17223;1458219714;1;701.52;0;701.52;0;0.583333;0;0.5;0;0;13;1500;61291894;1827848509;0;12
C17224;1522680962;1;0;0;0;272151183;0;0;0;0.083333;3;0;6500;592120457;374842938;0;12
C17225;1118057185;1;0;0;0;73140635;0;0;0;0.083333;1;0;1200;33579384;439082668;0;12
C17226;1369512062;1;589.94;0;589.94;0;1;0;1;0;0;23;5000;482481306;488548589;0;12
C17227;28320092;0.36364;332.5;0;332.5;0;0.25;0;0.166667;0;0;6;3000;812371249;162177358;0.333333;12
C17228;1611487;0.54546;313.25;0;313.25;0;0.583333;0;0.583333;0;0;7;3000;456429011;147581109;0.857143;12
C17229;91029575;1;1055.7;0;1055.7;0;1;0;1;0;0;14;5000;1083300243;163891113;1;12
C17230;2299436;0.18182;1337.18;86.6;1250.58;181491612;1;0.166667;0.916667;0.083333;1;23;4500;1686830156;27398111;0;12
C17231;3120738718;1;0;0;0;6125592369;0;0;0;0.416667;12;0;4800;304097074;940054425;0.2;12
C17232;1806731926;1;229;229;0;3766751558;0.083333;0.083333;0;0.25;7;1;5000;4637083029;632635869;0.083333;12
C17233;1004526608;0.85714;0;0;0;1090788584;0;0;0;0.142857;5;0;1200;65437308;1617834987;0;7
C17234;45746204;0.83333;170;170;0;1042121023;0.166667;0.166667;0;0.5;3;1;1200;1327700776;41385496;0.5;6
C17235;99700878;0.55556;912.98;912.98;0;284659738;0.333333;0.333333;0;0.111111;1;3;1200;1652011127;80430704;0.5;9
C17236;1378988523;1;45;45;0;0;0.5;0.5;0;0;0;9;1500;326716166;625746529;0;12
C17237;2980054695;0.81818;26784.62;26514.32;270.3;0;0.583333;0.5;0.083333;0;0;33;30000;3002901496;1185379613;0.75;12
C17239;0;0.27273;111.84;0;111.84;0;0.916667;0;0.916667;0;0;11;1500;115525496;9960909;0;12
C17240;34158222;1;1691.22;0;1691.22;0;0.833333;0;0.75;0;0;24;3000;1378090415;20955412;0.166667;12
C17241;130020423;1;96.69;96.69;0;0;1;1;0;0;0;14;1500;297195559;30825989;0;12
C17242;5890807655;1;901.6;901.6;0;4589501068;0.75;0.75;0;0.5;17;24;10750;1366889828;1407884173;0;12
C17243;5528905;0.90909;610.47;0;610.47;0;0.818182;0;0.727273;0;0;9;2000;616052713;178545649;0.444444;11
C17244;0;0;278;0;278;0;0.666667;0;0.666667;0;0;8;1000;42955698;21401781;0.142857;12
C17245;2508071641;1;217.5;217.5;0;2468218219;0.083333;0.083333;0;0.166667;5;2;3000;536833697;754144955;0;12
C17246;189463475;1;0;0;0;662790719;0;0;0;0.166667;3;0;500;1082344709;132396963;0.166667;12
C17247;166514439;0.77778;503.92;370.3;133.62;0;0.777778;0.444444;0.666667;0;0;14;2500;142308045;130127411;0;9
C17248;1752637427;1;0;0;0;1770461427;0;0;0;0.083333;1;0;3000;859631936;396466646;0;12
C17249;1978729646;1;0;0;0;111235788;0;0;0;0.166667;2;0;6500;407327265;531931444;0;12
C17250;12094715;0.63636;1242.55;0;1242.55;0;0.583333;0;0.583333;0;0;14;2000;2202224677;17096615;0.428571;12
C17251;191314058;1;860.95;860.95;0;0;0.583333;0.583333;0;0;0;10;800;1001313048;194636798;0.083333;12
C17252;1512574159;1;622.03;0;622.03;1344577203;1;0;1;0.416667;6;17;1800;1064435406;6779132;0;12
C17253;71837385;0.45455;0;0;0;189391686;0;0;0;0.083333;1;0;1500;57999563;17112655;0;12
C17254;1212237847;1;400;0;400;1141617933;1;0;0.9;0.2;3;10;1200;424376685;1480270923;0;10
C17255;209938356;1;556.52;537;19.52;1008781338;0.166667;0.083333;0.083333;0.166667;4;2;3000;1100700834;757724201;0;12
C17256;3105528894;1;0;0;0;3752986964;0;0;0;0.428571;8;0;4500;445629714;574744631;0;7
C17257;780382656;0.63636;0;0;0;1372812459;0;0;0;0.083333;3;0;1500;201628458;429816935;0;12
C17258;7297351;0.3;0;0;0;275471932;0;0;0;0.1;5;0;2500;1022595043;4363375;1;10
C17259;4689543;0.72727;682.64;0;682.64;0;0.666667;0;0.583333;0;0;16;2000;864625632;170244751;1;12
C17260;1717662673;1;209.62;0;209.62;1425661833;0.666667;0;0.583333;0.166667;6;8;3000;559604995;973486914;0;12
C17261;274604824;1;341.37;0;341.37;0;0.583333;0;0.5;0;0;7;2500;101053841;171581036;0;12
C17262;332678531;0.36364;0;0;0;2463531694;0;0;0;0.25;5;0;2500;7547470632;263220674;0.5;12
C17263;276213858;0.72727;449.86;0;449.86;0;1;0;1;0;0;19;1000;1605512753;199950493;0.181818;12
C17264;125039376;0.90909;1118.91;1118.91;0;19094068;0.583333;0.583333;0;0.083333;1;15;1800;1376390319;150169487;1;12
